loss,val_loss,train_acc,val_acc,training_iteration,num_classes,timestamp,checkpoint_dir_name,should_checkpoint,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0813997053272195,0.7715584415197373,75.58702087442472,80.33383577827088,0,124,1740170271,checkpoint_000000,True,False,4b822bcf,2025-02-21_21-37-52,930.8724863529205,930.8724863529205,132318,jan-desktop,10.7.0.4,930.8724863529205,1
0.8096463601953453,0.735582027832667,79.3566498191979,80.81324488412228,1,124,1740171240,checkpoint_000001,True,False,4b822bcf,2025-02-21_21-54-00,968.2628087997437,1899.1352951526642,132318,jan-desktop,10.7.0.4,1899.1352951526642,2
0.7525694256524245,0.678666847480668,80.60640743137738,81.96315941403682,2,124,1740172191,checkpoint_000002,True,False,4b822bcf,2025-02-21_22-09-51,951.2154920101166,2850.3507871627808,132318,jan-desktop,10.7.0.4,2850.3507871627808,3
0.7360781746440463,0.6589725484450658,80.79191457614235,82.57735104372124,3,124,1740173066,checkpoint_000003,True,False,4b822bcf,2025-02-21_22-24-27,875.6855366230011,3726.036323785782,132318,jan-desktop,10.7.0.4,3726.036323785782,4
0.6971752603103717,0.636842994093895,81.74406956258218,82.96643706854043,4,124,1740173944,checkpoint_000004,True,False,4b822bcf,2025-02-21_22-39-04,876.9996783733368,4603.036002159119,132318,jan-desktop,10.7.0.4,4603.036002159119,5
0.6869766220698754,0.6283472239640024,81.87857297316732,83.26024367192636,5,124,1740174836,checkpoint_000005,True,False,4b822bcf,2025-02-21_22-53-56,892.0406122207642,5495.076614379883,132318,jan-desktop,10.7.0.4,5495.076614379883,6
0.6685964399162266,0.6221029444535573,82.17806112857495,83.21847931048652,6,124,1740175959,checkpoint_000006,True,False,4b822bcf,2025-02-21_23-12-40,1123.415197134018,6618.491811513901,132318,jan-desktop,10.7.0.4,6618.491811513901,7
0.6549331899566783,0.5779969347516696,82.58002193252794,84.18040927021696,7,124,1740176866,checkpoint_000007,True,False,4b822bcf,2025-02-21_23-27-47,875.4220957756042,7493.913907289505,132318,jan-desktop,10.7.0.4,7493.913907289505,8
0.6429239766713646,0.5975966150561969,82.81633557281394,83.7478836908284,8,124,1740177740,checkpoint_000008,True,False,4b822bcf,2025-02-21_23-42-21,873.7137196063995,8367.627626895905,132318,jan-desktop,10.7.0.4,8367.627626895905,9
0.6404712744471099,0.5790694819556342,82.93783792529585,84.18268131574622,9,124,1740178617,checkpoint_000009,True,False,4b822bcf,2025-02-21_23-56-57,876.6129021644592,9244.240529060364,132318,jan-desktop,10.7.0.4,9244.240529060364,10
0.6216642716692553,0.5903464188343949,83.34188832901874,83.94348054322813,10,124,1740179494,checkpoint_000010,True,False,4b822bcf,2025-02-22_00-11-34,877.157722234726,10121.39825129509,132318,jan-desktop,10.7.0.4,10121.39825129509,11
0.6139824524107906,0.5861586718095674,83.44179751705292,84.00973239234057,11,124,1740180367,checkpoint_000011,True,False,4b822bcf,2025-02-22_00-26-08,873.354058265686,10994.752309560776,132318,jan-desktop,10.7.0.4,10994.752309560776,12
0.6148975382000208,0.5890275031990475,83.49241843359631,83.87844253369494,12,124,1740181241,checkpoint_000012,True,False,4b822bcf,2025-02-22_00-40-41,873.0287017822266,11867.781011343002,132318,jan-desktop,10.7.0.4,11867.781011343002,13
0.6080357193450133,0.5968741198380788,83.52041825895792,83.61173580292571,13,124,1740182115,checkpoint_000013,True,False,4b822bcf,2025-02-22_00-55-16,874.6439366340637,12742.424947977066,132318,jan-desktop,10.7.0.4,12742.424947977066,14
0.6023841465016206,0.5636496310101615,83.70824889053254,84.48860350920447,14,124,1740182992,checkpoint_000014,True,False,4b822bcf,2025-02-22_01-09-53,877.0052647590637,13619.43021273613,132318,jan-desktop,10.7.0.4,13619.43021273613,15
0.5946342904120684,0.5841188132431772,83.91861360227647,84.05053716715976,15,124,1740183866,checkpoint_000015,True,False,4b822bcf,2025-02-22_01-24-26,873.4088108539581,14492.839023590088,132318,jan-desktop,10.7.0.4,14492.839023590088,16
0.582245764657855,0.5686592359675301,84.22607235679652,84.56876520381329,16,124,1740184744,checkpoint_000016,True,False,4b822bcf,2025-02-22_01-39-05,878.3573229312897,15371.196346521378,132318,jan-desktop,10.7.0.4,15371.196346521378,17
0.5781143730796046,0.587213794456588,84.26652713572486,84.07868076101249,17,124,1740185635,checkpoint_000017,True,False,4b822bcf,2025-02-22_01-53-56,891.0143325328827,16262.21067905426,132318,jan-desktop,10.7.0.4,16262.21067905426,18
0.5756314248757229,0.5677388425668081,84.35628012512328,84.41296607905983,18,124,1740186511,checkpoint_000018,True,False,4b822bcf,2025-02-22_02-08-31,875.3502159118652,17137.560894966125,132318,jan-desktop,10.7.0.4,17137.560894966125,19
0.5668836870789528,0.5835146806306309,84.53023095927844,84.1894200977975,19,124,1740187527,checkpoint_000019,True,False,4b822bcf,2025-02-22_02-25-28,1016.5323793888092,18154.093274354935,132318,jan-desktop,10.7.0.4,18154.093274354935,20
0.5633233763691452,0.5614833949671851,84.69359934870151,84.69457110864563,20,124,1740188404,checkpoint_000020,True,False,4b822bcf,2025-02-22_02-40-04,876.6804935932159,19030.77376794815,132318,jan-desktop,10.7.0.4,19030.77376794815,21
0.5491903502576881,0.5455110561847687,84.96387345393656,84.89011495315582,21,124,1740189278,checkpoint_000021,True,False,4b822bcf,2025-02-22_02-54-38,873.0829014778137,19903.856669425964,132318,jan-desktop,10.7.0.4,19903.856669425964,22
