loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737488269,,False,1,0263827d,2025-01-21_20-37-49,4.628652334213257,4.628652334213257,794683,jan-desktop,10.7.0.4,4.628652334213257,1
