loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9703363111550859,0.6175250091723034,74.21972161545911,81.91675202737218,1737334272,checkpoint_000000,True,False,1,04296c2d,2025-01-20_01-51-12,66.97223567962646,66.97223567962646,609694,jan-desktop,10.7.0.4,66.97223567962646,1
0.6312656713475426,0.5616002142429352,81.1711558083415,82.8579715369716,1737334336,checkpoint_000001,True,False,2,04296c2d,2025-01-20_01-52-16,64.00769519805908,130.97993087768555,609694,jan-desktop,10.7.0.4,130.97993087768555,2
0.5619830147182341,0.5124545429434095,82.89293522652292,84.28049572176579,1737334402,checkpoint_000002,True,False,3,04296c2d,2025-01-20_01-53-22,65.57880806922913,196.55873894691467,609694,jan-desktop,10.7.0.4,196.55873894691467,3
0.5285473692116978,0.4983310627085822,83.71201287860244,84.17512757545443,1737334466,checkpoint_000003,True,False,4,04296c2d,2025-01-20_01-54-26,64.32017493247986,260.87891387939453,609694,jan-desktop,10.7.0.4,260.87891387939453,4
0.49003257189723226,0.44263003383363997,84.68607275791793,86.04786141501,1737334533,checkpoint_000004,True,False,5,04296c2d,2025-01-20_01-55-33,67.01626801490784,327.89518189430237,609694,jan-desktop,10.7.0.4,327.89518189430237,5
0.4723187719317649,0.43096098644392833,85.14038305228598,86.44656863266783,1737334597,checkpoint_000005,True,False,6,04296c2d,2025-01-20_01-56-38,64.3574447631836,392.25262665748596,609694,jan-desktop,10.7.0.4,392.25262665748596,6
0.4609507903349485,0.45377645109380993,85.37016553547103,85.2705058586267,1737334663,checkpoint_000006,True,False,7,04296c2d,2025-01-20_01-57-43,65.32502222061157,457.57764887809753,609694,jan-desktop,10.7.0.4,457.57764887809753,7
0.45105906645599886,0.41749887530292784,85.66216982035674,86.58586134051339,1737334727,checkpoint_000007,True,False,8,04296c2d,2025-01-20_01-58-47,64.17346143722534,521.7511103153229,609694,jan-desktop,10.7.0.4,521.7511103153229,8
0.4381660679690272,0.435757086958204,85.86366055084926,86.17491140223916,1737334793,checkpoint_000008,True,False,9,04296c2d,2025-01-20_01-59-53,65.65438890457153,587.4054992198944,609694,jan-desktop,10.7.0.4,587.4054992198944,9
0.42160768656850717,0.4177761324814388,86.44666524546635,86.73738612660168,1737334861,checkpoint_000009,True,False,10,04296c2d,2025-01-20_02-01-01,67.84903335571289,655.2545325756073,609694,jan-desktop,10.7.0.4,655.2545325756073,10
0.42035054302901675,0.40114107259682247,86.52796433341493,87.30893946085735,1737334926,checkpoint_000010,True,False,11,04296c2d,2025-01-20_02-02-06,65.20489239692688,720.4594249725342,609694,jan-desktop,10.7.0.4,720.4594249725342,11
0.41716183625536857,0.39354989911828725,86.44735234371674,87.41797789578987,1737334992,checkpoint_000011,True,False,12,04296c2d,2025-01-20_02-03-12,66.59736108779907,787.0567860603333,609694,jan-desktop,10.7.0.4,787.0567860603333,12
0.4016567842244244,0.38965220025607517,87.08478862250436,87.20893839661998,1737335057,checkpoint_000012,True,False,13,04296c2d,2025-01-20_02-04-17,64.18490791320801,851.2416939735413,609694,jan-desktop,10.7.0.4,851.2416939735413,13
0.39983829234143814,0.38538829875843866,86.96485904841215,87.69325020752629,1737335123,checkpoint_000013,True,False,14,04296c2d,2025-01-20_02-05-23,65.93093156814575,917.172625541687,609694,jan-desktop,10.7.0.4,917.172625541687,14
0.39151828248294995,0.3674253800085613,87.24373862596313,88.18052991039121,1737335188,checkpoint_000014,True,False,15,04296c2d,2025-01-20_02-06-28,65.66404104232788,982.8366665840149,609694,jan-desktop,10.7.0.4,982.8366665840149,15
0.3844382290681489,0.38057621376855033,87.52348821756205,87.62949640287769,1737335253,checkpoint_000015,True,False,16,04296c2d,2025-01-20_02-07-33,64.81862258911133,1047.6552891731262,609694,jan-desktop,10.7.0.4,1047.6552891731262,16
0.3826238375773533,0.3863520073039191,87.52442225213912,87.75545554680517,1737335320,checkpoint_000016,True,False,17,04296c2d,2025-01-20_02-08-40,67.05182242393494,1114.7071115970612,609694,jan-desktop,10.7.0.4,1114.7071115970612,17
0.377182498413453,0.35759424247912,87.77140813236984,88.41375021284748,1737335385,checkpoint_000017,True,False,18,04296c2d,2025-01-20_02-09-45,64.55099558830261,1179.2581071853638,609694,jan-desktop,10.7.0.4,1179.2581071853638,18
0.37251043110657084,0.36626577824354173,87.84063012164233,88.11320558937466,1737335453,checkpoint_000018,True,False,19,04296c2d,2025-01-20_02-10-53,68.16848182678223,1247.426589012146,609694,jan-desktop,10.7.0.4,1247.426589012146,19
0.37184314038470495,0.38253982258694513,87.84807113628624,87.46040770933548,1737335520,checkpoint_000019,True,False,20,04296c2d,2025-01-20_02-12-00,67.06076574325562,1314.4873547554016,609694,jan-desktop,10.7.0.4,1314.4873547554016,20
0.3673702932411818,0.37066431726728166,88.05150160566812,87.83566512174876,1737335586,checkpoint_000020,True,False,21,04296c2d,2025-01-20_02-13-06,65.98852801322937,1380.475882768631,609694,jan-desktop,10.7.0.4,1380.475882768631,21
0.37133498843625296,0.3655528296317373,87.87051191147674,88.24425311821548,1737335652,checkpoint_000021,True,False,22,04296c2d,2025-01-20_02-14-12,65.73718690872192,1446.213069677353,609694,jan-desktop,10.7.0.4,1446.213069677353,22
0.3643632448620076,0.3743699473994119,88.0821355120046,88.13281615831595,1737335716,checkpoint_000022,True,False,23,04296c2d,2025-01-20_02-15-16,64.43739581108093,1510.6504654884338,609694,jan-desktop,10.7.0.4,1510.6504654884338,23
