loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737154438,,False,1,d66ab287,2025-01-17_23-53-58,4.528025388717651,4.528025388717651,300412,jan-desktop,10.7.0.4,4.528025388717651,1
