loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1736888240,,False,1,ad72025d,2025-01-14_21-57-20,4.139379978179932,4.139379978179932,35045,jan-desktop,10.7.0.4,4.139379978179932,1
