loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737617067,,False,1,066a45ca,2025-01-23_08-24-27,4.254796981811523,4.254796981811523,937333,jan-desktop,10.7.0.4,4.254796981811523,1
