loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0537819570774654,0.6737795570066997,72.87675299848878,80.56992172534162,1737339249,checkpoint_000000,True,False,1,9508d297,2025-01-20_03-14-09,66.09273648262024,66.09273648262024,620582,jan-desktop,10.7.0.4,66.09273648262024,1
0.6678430208628127,0.554037292940276,80.5550470126857,83.39557902494572,1737339313,checkpoint_000001,True,False,2,9508d297,2025-01-20_03-15-13,64.36999011039734,130.46272659301758,620582,jan-desktop,10.7.0.4,130.46272659301758,2
0.5872414504452576,0.5212745981557029,82.39493715678344,83.99777507875356,1737339379,checkpoint_000002,True,False,3,9508d297,2025-01-20_03-16-19,65.58689022064209,196.04961681365967,620582,jan-desktop,10.7.0.4,196.04961681365967,3
0.5414317921340037,0.4879013410636357,83.48645674806309,84.84064176173854,1737339444,checkpoint_000003,True,False,4,9508d297,2025-01-20_03-17-24,65.24202990531921,261.2916467189789,620582,jan-desktop,10.7.0.4,261.2916467189789,4
0.5154299617028065,0.46611983350345065,84.05260109589842,85.52381231109787,1737339510,checkpoint_000004,True,False,5,9508d297,2025-01-20_03-18-30,65.58221793174744,326.8738646507263,620582,jan-desktop,10.7.0.4,326.8738646507263,5
0.5026987888615766,0.45387408903666904,84.28201658347878,85.8215160859478,1737339575,checkpoint_000005,True,False,6,9508d297,2025-01-20_03-19-35,64.97007131576538,391.8439359664917,620582,jan-desktop,10.7.0.4,391.8439359664917,6
0.48404218749605493,0.44396471892084394,84.74510999558342,85.67344075922693,1737339639,checkpoint_000006,True,False,7,9508d297,2025-01-20_03-20-39,64.52533268928528,456.369268655777,620582,jan-desktop,10.7.0.4,456.369268655777,7
0.4760747467227977,0.4188681653567723,85.09068516266868,86.6346532980716,1737339703,checkpoint_000007,True,False,8,9508d297,2025-01-20_03-21-43,64.12344932556152,520.4927179813385,620582,jan-desktop,10.7.0.4,520.4927179813385,8
0.4466883182096824,0.427569471512522,85.83040230167937,86.52060297028649,1737339767,checkpoint_000008,True,False,9,9508d297,2025-01-20_03-22-47,64.02519750595093,584.5179154872894,620582,jan-desktop,10.7.0.4,584.5179154872894,9
0.44530248481163875,0.42362582726137976,85.69503762744243,86.52082712528203,1737339834,checkpoint_000009,True,False,10,9508d297,2025-01-20_03-23-54,66.5636637210846,651.081579208374,620582,jan-desktop,10.7.0.4,651.081579208374,10
0.4381143122697048,0.4049024869288717,85.97280391293474,87.16575496998851,1737339899,checkpoint_000010,True,False,11,9508d297,2025-01-20_03-24-59,64.69096970558167,715.7725489139557,620582,jan-desktop,10.7.0.4,715.7725489139557,11
0.4318429001694103,0.4183011412620544,86.1163432604508,86.69931503022434,1737339964,checkpoint_000011,True,False,12,9508d297,2025-01-20_03-26-05,65.79170894622803,781.5642578601837,620582,jan-desktop,10.7.0.4,781.5642578601837,12
0.42353319537510975,0.3948873886040279,86.45819259902729,87.51454546422033,1737340029,checkpoint_000012,True,False,13,9508d297,2025-01-20_03-27-09,64.85354590415955,846.4178037643433,620582,jan-desktop,10.7.0.4,846.4178037643433,13
0.41943045249945826,0.39657765307596754,86.53614549189051,87.1301761844962,1737340094,checkpoint_000013,True,False,14,9508d297,2025-01-20_03-28-14,64.51465129852295,910.9324550628662,620582,jan-desktop,10.7.0.4,910.9324550628662,14
0.40841341806615855,0.3878731659480504,86.85320042782342,87.36826404261207,1737340159,checkpoint_000014,True,True,15,9508d297,2025-01-20_03-29-19,64.78386902809143,975.7163240909576,620582,jan-desktop,10.7.0.4,975.7163240909576,15
