loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1738974753,,False,1,8cdfeb36,2025-02-08_01-32-33,7.4510180950164795,7.4510180950164795,88605,jan-desktop,10.7.0.4,7.4510180950164795,1
