loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9436094373893394,0.6265861013105938,76.47976884764378,82.39768754523008,1736972166,checkpoint_000000,True,False,1,2fe50cf0,2025-01-15_21-16-07,111.04964923858643,111.04964923858643,143823,jan-desktop,10.7.0.4,111.04964923858643,1
0.6029465853524723,0.5103206583431789,82.90648812311098,84.85230580328637,1736972275,checkpoint_000001,True,False,2,2fe50cf0,2025-01-15_21-17-56,108.9904522895813,220.04010152816772,143823,jan-desktop,10.7.0.4,220.04010152816772,2
0.5205527169884537,0.45866657601935523,84.69558587597378,86.47007164978076,1736972384,checkpoint_000002,True,False,3,2fe50cf0,2025-01-15_21-19-45,109.06196665763855,329.1020681858063,143823,jan-desktop,10.7.0.4,329.1020681858063,3
0.486872731245679,0.4545194647141865,85.37454537109957,86.32761882210208,1736972494,checkpoint_000003,True,False,4,2fe50cf0,2025-01-15_21-21-34,109.194420337677,438.2964885234833,143823,jan-desktop,10.7.0.4,438.2964885234833,4
0.46149665138704316,0.41423437765666415,85.92792069968286,86.98003158124388,1736972603,checkpoint_000004,True,False,5,2fe50cf0,2025-01-15_21-23-23,108.86658191680908,547.1630704402924,143823,jan-desktop,10.7.0.4,547.1630704402924,5
0.441005094338664,0.4247115433216095,86.32620754358052,86.60404915712401,1736972712,checkpoint_000005,True,False,6,2fe50cf0,2025-01-15_21-25-12,109.07635450363159,656.239424943924,143823,jan-desktop,10.7.0.4,656.239424943924,6
0.42583979526869686,0.3960114762187004,86.64076251942234,87.51276885296497,1736972821,checkpoint_000006,True,False,7,2fe50cf0,2025-01-15_21-27-02,109.24254775047302,765.481972694397,143823,jan-desktop,10.7.0.4,765.481972694397,7
0.41794280203983936,0.38601219058036806,87.00707967280022,87.69930771359245,1736972930,checkpoint_000007,True,False,8,2fe50cf0,2025-01-15_21-28-51,108.9903154373169,874.4722881317139,143823,jan-desktop,10.7.0.4,874.4722881317139,8
0.4045582704192443,0.3679398577128138,87.29598885610447,88.05114525243711,1736973040,checkpoint_000008,True,False,9,2fe50cf0,2025-01-15_21-30-40,109.2560567855835,983.7283449172974,143823,jan-desktop,10.7.0.4,983.7283449172974,9
0.37983112712558226,0.3774794240083013,87.93927877298752,87.9976367278958,1736973149,checkpoint_000009,True,False,10,2fe50cf0,2025-01-15_21-32-29,109.08240795135498,1092.8107528686523,143823,jan-desktop,10.7.0.4,1092.8107528686523,10
0.3780730937024672,0.36332110592297145,88.03758636951386,88.27187938997915,1736973258,checkpoint_000010,True,False,11,2fe50cf0,2025-01-15_21-34-18,109.0613534450531,1201.8721063137054,143823,jan-desktop,10.7.0.4,1201.8721063137054,11
0.37428612111926934,0.3577576790537153,87.9265533209527,88.57474405091311,1736973367,checkpoint_000011,True,False,12,2fe50cf0,2025-01-15_21-36-08,109.30566692352295,1311.1777732372284,143823,jan-desktop,10.7.0.4,1311.1777732372284,12
0.36722603794053305,0.3513195527451379,88.39788908518156,88.32859991592525,1736973476,checkpoint_000012,True,False,13,2fe50cf0,2025-01-15_21-37-57,108.81393837928772,1419.991711616516,143823,jan-desktop,10.7.0.4,1419.991711616516,13
0.348423686280525,0.3686690683875765,88.91854959080074,88.31311526222808,1736973585,checkpoint_000013,True,False,14,2fe50cf0,2025-01-15_21-39-46,108.90952849388123,1528.9012401103973,143823,jan-desktop,10.7.0.4,1528.9012401103973,14
0.34755724979390346,0.3759009227156639,88.80733146470989,88.00048888404069,1736973694,checkpoint_000014,True,True,15,2fe50cf0,2025-01-15_21-41-35,108.99233961105347,1637.8935797214508,143823,jan-desktop,10.7.0.4,1637.8935797214508,15
