loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9112835706566735,0.6538619471447809,74.66454656171513,80.51691804840152,1737265261,checkpoint_000000,True,False,1,bc41e0fa,2025-01-19_06-41-01,69.16388750076294,69.16388750076294,464338,jan-desktop,10.7.0.4,69.16388750076294,1
0.646738184548968,0.5940023379666465,80.48298833196756,81.60167524264612,1737265325,checkpoint_000001,True,False,2,bc41e0fa,2025-01-19_06-42-05,64.05656599998474,133.22045350074768,464338,jan-desktop,10.7.0.4,133.22045350074768,2
0.6025870055389061,0.5260134100914001,81.39777085506151,83.59359369013664,1737265391,checkpoint_000002,True,False,3,bc41e0fa,2025-01-19_06-43-12,66.70695114135742,199.9274046421051,464338,jan-desktop,10.7.0.4,199.9274046421051,3
0.5415988658829559,0.4958771279879979,83.09554906001235,84.43592293325104,1737265455,checkpoint_000003,True,False,4,bc41e0fa,2025-01-19_06-44-15,63.85215926170349,263.7795639038086,464338,jan-desktop,10.7.0.4,263.7795639038086,4
0.5248194709956218,0.4707092429910387,83.53304556798348,85.2151256066153,1737265522,checkpoint_000004,True,False,5,bc41e0fa,2025-01-19_06-45-23,67.19983696937561,330.9794008731842,464338,jan-desktop,10.7.0.4,330.9794008731842,5
0.49366558616538697,0.4245889412505286,84.3716972058448,86.54461349559406,1737265586,checkpoint_000005,True,False,6,bc41e0fa,2025-01-19_06-46-26,63.68061137199402,394.6600122451782,464338,jan-desktop,10.7.0.4,394.6600122451782,6
0.4821421795611759,0.4320355713367462,84.67664461256439,86.36364525243711,1737265656,checkpoint_000006,True,False,7,bc41e0fa,2025-01-19_06-47-36,69.29058337211609,463.9505956172943,464338,jan-desktop,10.7.0.4,463.9505956172943,7
0.47334270254313515,0.43191718118531364,84.91076419559619,86.08246176727258,1737265723,checkpoint_000007,True,False,8,bc41e0fa,2025-01-19_06-48-43,67.11397337913513,531.0645689964294,464338,jan-desktop,10.7.0.4,531.0645689964294,8
0.4539184121133612,0.4372001554284777,85.47056020124728,85.67251553786556,1737265788,checkpoint_000008,True,False,9,bc41e0fa,2025-01-19_06-49-48,65.65637588500977,596.7209448814392,464338,jan-desktop,10.7.0.4,596.7209448814392,9
0.44072672070787966,0.41092475929430555,85.83723886275595,86.71573355221149,1737265857,checkpoint_000009,True,False,10,bc41e0fa,2025-01-19_06-50-57,68.23682379722595,664.9577686786652,464338,jan-desktop,10.7.0.4,664.9577686786652,10
0.4393943603947866,0.39621020214898245,85.7691629240986,87.23979662423908,1737265922,checkpoint_000010,True,False,11,bc41e0fa,2025-01-19_06-52-02,65.5927381515503,730.5505068302155,464338,jan-desktop,10.7.0.4,730.5505068302155,11
0.4285434958317297,0.3834518241030829,86.16641213656294,87.53370506257716,1737265988,checkpoint_000011,True,False,12,bc41e0fa,2025-01-19_06-53-08,65.49712944030762,796.0476362705231,464338,jan-desktop,10.7.0.4,796.0476362705231,12
0.42575001545089614,0.39833055692059655,86.17406416952237,87.13699861117024,1737266058,checkpoint_000012,True,False,13,bc41e0fa,2025-01-19_06-54-18,70.08496832847595,866.132604598999,464338,jan-desktop,10.7.0.4,866.132604598999,13
0.41451348412594347,0.3902495878083365,86.55176051466519,87.40604979034524,1737266125,checkpoint_000013,True,False,14,bc41e0fa,2025-01-19_06-55-25,67.35678958892822,933.4893941879272,464338,jan-desktop,10.7.0.4,933.4893941879272,14
0.41419371045965087,0.3989288491862161,86.61926958063727,87.11527353560938,1737266192,checkpoint_000014,True,True,15,bc41e0fa,2025-01-19_06-56-32,66.17671847343445,999.6661126613617,464338,jan-desktop,10.7.0.4,999.6661126613617,15
