loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8549487626166652,0.7126352838107518,75.70486985042143,78.84373270614277,1737326329,checkpoint_000000,True,False,1,41835531,2025-01-19_23-38-49,66.60716462135315,66.60716462135315,591875,jan-desktop,10.7.0.4,66.60716462135315,1
0.610496790074616,0.5273742198944091,81.54982260493381,83.69879954024945,1737326394,checkpoint_000001,True,False,2,41835531,2025-01-19_23-39-54,64.43398880958557,131.04115343093872,591875,jan-desktop,10.7.0.4,131.04115343093872,2
0.5421782992512202,0.5172541047845568,83.33536879815674,83.84427147631007,1737326459,checkpoint_000002,True,False,3,41835531,2025-01-19_23-40-59,65.1202666759491,196.16142010688782,591875,jan-desktop,10.7.0.4,196.16142010688782,3
0.5288885704261793,0.4988363138266972,83.50346941381805,84.46880254672001,1737326523,checkpoint_000003,True,False,4,41835531,2025-01-19_23-42-03,63.679842948913574,259.8412630558014,591875,jan-desktop,10.7.0.4,259.8412630558014,4
0.4907931462466288,0.4454167195728847,84.63142566568047,85.7670224766932,1737326588,checkpoint_000004,True,False,5,41835531,2025-01-19_23-43-08,65.25458931922913,325.0958523750305,591875,jan-desktop,10.7.0.4,325.0958523750305,5
0.4811840462598869,0.47821334898471834,84.85372173784641,84.87315288301903,1737326654,checkpoint_000005,True,False,6,41835531,2025-01-19_23-44-14,65.652259349823,390.7481117248535,591875,jan-desktop,10.7.0.4,390.7481117248535,6
0.4633170798313703,0.4451674525226865,85.38997548263164,85.84611460240092,1737326719,checkpoint_000006,True,False,7,41835531,2025-01-19_23-45-19,65.70270848274231,456.4508202075958,591875,jan-desktop,10.7.0.4,456.4508202075958,7
0.45081490755295583,0.44935172668525153,85.65739039685411,85.81523375973777,1737326785,checkpoint_000007,True,False,8,41835531,2025-01-19_23-46-25,65.49789834022522,521.948718547821,591875,jan-desktop,10.7.0.4,521.948718547821,8
0.4325315982317753,0.4232121616601944,86.10480908911924,86.53337182325146,1737326850,checkpoint_000008,True,False,9,41835531,2025-01-19_23-47-30,64.91691327095032,586.8656318187714,591875,jan-desktop,10.7.0.4,586.8656318187714,9
0.434760113950256,0.4171995043754578,86.03555001782597,87.00651845387596,1737326914,checkpoint_000009,True,False,10,41835531,2025-01-19_23-48-34,64.50145673751831,651.3670885562897,591875,jan-desktop,10.7.0.4,651.3670885562897,10
0.41973133508464416,0.40151440373488834,86.52758819202035,87.16564522050999,1737326981,checkpoint_000010,True,False,11,41835531,2025-01-19_23-49-41,67.0924220085144,718.4595105648041,591875,jan-desktop,10.7.0.4,718.4595105648041,11
0.411515361113514,0.40292157019887653,86.72648667308756,87.06941754288877,1737327047,checkpoint_000011,True,False,12,41835531,2025-01-19_23-50-47,65.43837642669678,783.8978869915009,591875,jan-desktop,10.7.0.4,783.8978869915009,12
0.40758244130465626,0.3773867926427296,86.86659269108382,87.73373246668937,1737327112,checkpoint_000012,True,False,13,41835531,2025-01-19_23-51-52,64.84264302253723,848.7405300140381,591875,jan-desktop,10.7.0.4,848.7405300140381,13
0.4024146206730561,0.3966885355966432,86.91022974889319,87.21477839917415,1737327177,checkpoint_000013,True,False,14,41835531,2025-01-19_23-52-57,65.53550314903259,914.2760331630707,591875,jan-desktop,10.7.0.4,914.2760331630707,14
0.3962299301148319,0.3960666230746678,87.10204955488273,87.32256103401302,1737327243,checkpoint_000014,True,True,15,41835531,2025-01-19_23-54-03,65.44707298278809,979.7231061458588,591875,jan-desktop,10.7.0.4,979.7231061458588,15
