loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.0226390468452473,0.6519583853886282,75.23629245641948,82.41038655761781,1736891884,checkpoint_000000,True,False,1,56aae435,2025-01-14_22-58-05,172.0697205066681,172.0697205066681,39358,jan-desktop,10.7.0.4,172.0697205066681,1
0.6737328543723058,0.5562699355667443,81.7333518355434,84.27270882997743,1736892055,checkpoint_000001,True,False,2,56aae435,2025-01-14_23-00-55,170.7131543159485,342.7828748226166,39358,jan-desktop,10.7.0.4,342.7828748226166,2
0.5912488640533934,0.5148997317543991,83.34438072692734,85.11013592971777,1736892226,checkpoint_000002,True,False,3,56aae435,2025-01-14_23-03-46,170.78978395462036,513.5726587772369,39358,jan-desktop,10.7.0.4,513.5726587772369,3
0.5428393630565499,0.46925886361290226,84.31500129038781,86.02834529713508,1736892396,checkpoint_000003,True,False,4,56aae435,2025-01-14_23-06-37,170.58833575248718,684.1609945297241,39358,jan-desktop,10.7.0.4,684.1609945297241,4
0.5159649619792434,0.4632986142909784,85.03971634083265,86.07285236899239,1736892567,checkpoint_000004,True,False,5,56aae435,2025-01-14_23-09-28,170.59613633155823,854.7571308612823,39358,jan-desktop,10.7.0.4,854.7571308612823,5
0.48874722153162786,0.4351319680325419,85.57479792792985,86.71541893703971,1736892738,checkpoint_000005,True,False,6,56aae435,2025-01-14_23-12-18,170.8731963634491,1025.6303272247314,39358,jan-desktop,10.7.0.4,1025.6303272247314,6
0.4802714244549652,0.48605194709283844,85.72248663716955,85.40432173491976,1736892909,checkpoint_000006,True,False,7,56aae435,2025-01-14_23-15-09,170.7737386226654,1196.4040658473969,39358,jan-desktop,10.7.0.4,1196.4040658473969,7
0.4712935701923833,0.4126134429046576,85.89075187704866,87.26380448895321,1736893079,checkpoint_000007,True,False,8,56aae435,2025-01-14_23-17-59,170.19551968574524,1366.599585533142,39358,jan-desktop,10.7.0.4,1366.599585533142,8
0.4570448542777583,0.4270657916292012,86.22437050359713,86.76360693989187,1736893250,checkpoint_000008,True,False,9,56aae435,2025-01-14_23-20-50,170.45842957496643,1537.0580151081085,39358,jan-desktop,10.7.0.4,1537.0580151081085,9
0.4509650195995681,0.4241005623940941,86.41094860797752,86.79870282767868,1736893421,checkpoint_000009,True,False,10,56aae435,2025-01-14_23-23-41,170.82925581932068,1707.8872709274292,39358,jan-desktop,10.7.0.4,1707.8872709274292,10
0.4379807835270604,0.4158548894974825,86.79033060533821,86.95823134391895,1736893591,checkpoint_000010,True,False,11,56aae435,2025-01-14_23-26-32,170.83172726631165,1878.7189981937408,39358,jan-desktop,10.7.0.4,1878.7189981937408,11
0.4195957185713936,0.37860850764693116,87.2056277869716,87.957173758035,1736893762,checkpoint_000011,True,False,12,56aae435,2025-01-14_23-29-23,170.82270407676697,2049.541702270508,39358,jan-desktop,10.7.0.4,2049.541702270508,12
0.425099795295609,0.3855478196478576,86.97809749611554,87.91537383998127,1736893933,checkpoint_000012,True,False,13,56aae435,2025-01-14_23-32-14,170.6423144340515,2220.1840167045593,39358,jan-desktop,10.7.0.4,2220.1840167045593,13
0.4105431333773856,0.37691304773735484,87.39948610638116,88.0598753245924,1736894104,checkpoint_000013,True,False,14,56aae435,2025-01-14_23-35-04,170.6587996482849,2390.8428163528442,39358,jan-desktop,10.7.0.4,2390.8428163528442,14
0.4146060573754551,0.3813579338703224,87.3474653524222,88.00122985930783,1736894275,checkpoint_000014,True,True,15,56aae435,2025-01-14_23-37-55,170.8427813053131,2561.6855976581573,39358,jan-desktop,10.7.0.4,2561.6855976581573,15
