loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737044271,,False,1,12a9582f,2025-01-16_17-17-51,4.5185651779174805,4.5185651779174805,191834,jan-desktop,10.7.0.4,4.5185651779174805,1
