loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1739127151,,False,1,47066be6,2025-02-09_19-52-31,7.211181640625,7.211181640625,130792,jan-desktop,10.7.0.4,7.211181640625,1
