loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7532149639597042,0.5590152283795446,78.21733955291388,82.9142577210421,1737423335,checkpoint_000000,True,False,1,fe8cc9a6,2025-01-21_02-35-35,91.94484090805054,91.94484090805054,731017,jan-desktop,10.7.0.4,91.94484090805054,1
0.5659527049111805,0.4747234133722113,82.78233352666979,85.02655072687412,1737423425,checkpoint_000001,True,False,2,fe8cc9a6,2025-01-21_02-37-06,90.30258297920227,182.2474238872528,731017,jan-desktop,10.7.0.4,182.2474238872528,2
0.5129510313272476,0.4402423434549098,84.24168032437954,86.10998494104125,1737423515,checkpoint_000002,True,False,3,fe8cc9a6,2025-01-21_02-38-36,90.11459016799927,272.3620140552521,731017,jan-desktop,10.7.0.4,272.3620140552521,3
0.4860799382541248,0.4261177597071627,85.03347425609807,86.50986548039674,1737423605,checkpoint_000003,True,False,4,fe8cc9a6,2025-01-21_02-40-05,89.64663887023926,362.00865292549133,731017,jan-desktop,10.7.0.4,362.00865292549133,4
0.4673153913760786,0.4284297111008665,85.61183222430931,86.45171555063641,1737423694,checkpoint_000004,True,False,5,fe8cc9a6,2025-01-21_02-41-35,89.06720423698425,451.0758571624756,731017,jan-desktop,10.7.0.4,451.0758571624756,5
0.44240486268088114,0.4198632367866502,86.2182421592312,86.61558482503938,1737423783,checkpoint_000005,True,False,6,fe8cc9a6,2025-01-21_02-43-04,88.98417592048645,540.060033082962,731017,jan-desktop,10.7.0.4,540.060033082962,6
0.43708674593580715,0.3909730585358983,86.35773507673152,87.63121780681963,1737423874,checkpoint_000006,True,False,7,fe8cc9a6,2025-01-21_02-44-34,90.45790338516235,630.5179364681244,731017,jan-desktop,10.7.0.4,630.5179364681244,7
0.41362704216040297,0.3939922372643039,86.87885885817973,87.45941264739687,1737423964,checkpoint_000007,True,False,8,fe8cc9a6,2025-01-21_02-46-04,89.73931074142456,720.257247209549,731017,jan-desktop,10.7.0.4,720.257247209549,8
0.4058179570991787,0.3832372865445322,87.16422280075348,87.59319460112384,1737424054,checkpoint_000008,True,False,9,fe8cc9a6,2025-01-21_02-47-34,89.88180446624756,810.1390516757965,731017,jan-desktop,10.7.0.4,810.1390516757965,9
0.38699501321362934,0.3745456837492881,87.59860791100847,87.86963890426121,1737424143,checkpoint_000009,True,False,10,fe8cc9a6,2025-01-21_02-49-03,89.30846381187439,899.4475154876709,731017,jan-desktop,10.7.0.4,899.4475154876709,10
0.38202339666728063,0.3675665127502071,87.72054922629944,88.27297754991274,1737424233,checkpoint_000010,True,False,11,fe8cc9a6,2025-01-21_02-50-34,90.10575079917908,989.55326628685,731017,jan-desktop,10.7.0.4,989.55326628685,11
0.3812712184388003,0.35346056081408217,87.76229909193947,88.47301692669534,1737424322,checkpoint_000011,True,False,12,fe8cc9a6,2025-01-21_02-52-03,88.96482801437378,1078.5180943012238,731017,jan-desktop,10.7.0.4,1078.5180943012238,12
0.37984949261914913,0.36562065276310596,87.79884250883318,88.15300607147418,1737424411,checkpoint_000012,True,False,13,fe8cc9a6,2025-01-21_02-53-32,89.07696413993835,1167.595058441162,731017,jan-desktop,10.7.0.4,1167.595058441162,13
0.36283922310677363,0.35661519881632686,88.33146570761143,88.36010267230003,1737424501,checkpoint_000013,True,False,14,fe8cc9a6,2025-01-21_02-55-02,89.83669972419739,1257.4317581653595,731017,jan-desktop,10.7.0.4,1257.4317581653595,14
0.35654494954313304,0.33557664956763494,88.48085370461028,89.20439609850581,1737424591,checkpoint_000014,True,False,15,fe8cc9a6,2025-01-21_02-56-32,89.76633715629578,1347.1980953216553,731017,jan-desktop,10.7.0.4,1347.1980953216553,15
0.34755728112386286,0.36958129639677006,88.71158951167469,87.89263574347622,1737424680,checkpoint_000015,True,False,16,fe8cc9a6,2025-01-21_02-58-01,89.08954215049744,1436.2876374721527,731017,jan-desktop,10.7.0.4,1436.2876374721527,16
0.34204431336453495,0.3226899723890874,88.8532272000447,89.4819704886978,1737424771,checkpoint_000016,True,False,17,fe8cc9a6,2025-01-21_02-59-31,90.24608063697815,1526.5337181091309,731017,jan-desktop,10.7.0.4,1526.5337181091309,17
0.3381743147540435,0.3296899125515986,89.04450158438338,89.16015309054532,1737424862,checkpoint_000017,True,False,18,fe8cc9a6,2025-01-21_03-01-02,90.89091873168945,1617.4246368408203,731017,jan-desktop,10.7.0.4,1617.4246368408203,18
0.33877963578100684,0.33592395130678904,88.93065861659785,88.9296346207058,1737424952,checkpoint_000018,True,False,19,fe8cc9a6,2025-01-21_03-02-32,89.86655044555664,1707.291187286377,731017,jan-desktop,10.7.0.4,1707.291187286377,19
0.32845994312878996,0.34187137705387827,89.23795748903835,89.01845454110085,1737425042,checkpoint_000019,True,False,20,fe8cc9a6,2025-01-21_03-04-02,90.29503107070923,1797.5862183570862,731017,jan-desktop,10.7.0.4,1797.5862183570862,20
0.32493627044579965,0.32910827574112433,89.40327828343834,89.00332973266357,1737425131,checkpoint_000020,True,False,21,fe8cc9a6,2025-01-21_03-05-32,89.20667767524719,1886.7928960323334,731017,jan-desktop,10.7.0.4,1886.7928960323334,21
0.31718830689251853,0.3137923560554175,89.60543150169214,89.75387648461113,1737425221,checkpoint_000021,True,False,22,fe8cc9a6,2025-01-21_03-07-02,89.980633020401,1976.7735290527344,731017,jan-desktop,10.7.0.4,1976.7735290527344,22
