loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737375168,,False,1,287bb949,2025-01-20_13-12-48,3.995069980621338,3.995069980621338,658219,jan-desktop,10.7.0.4,3.995069980621338,1
