loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1736895162,,False,1,9bb5853a,2025-01-14_23-52-42,4.032833099365234,4.032833099365234,42707,jan-desktop,10.7.0.4,4.032833099365234,1
