loss,val_loss,train_acc,val_acc,training_iteration,num_classes,timestamp,checkpoint_dir_name,should_checkpoint,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.1934637304726574,0.8767376205656263,72.57281691732413,78.17539252547667,0,124,1739936732,checkpoint_000000,True,False,0951e564,2025-02-19_04-45-33,1329.106241941452,1329.106241941452,70817,jan-desktop,10.7.0.4,1329.106241941452,1
0.9179192384001281,0.8208835989236831,77.23970760909764,79.05871856508875,1,124,1739938068,checkpoint_000001,True,False,0951e564,2025-02-19_05-07-48,1335.2987773418427,2664.4050192832947,70817,jan-desktop,10.7.0.4,2664.4050192832947,2
0.8381145745929744,0.7344264747947454,78.7892018768491,80.47450022600263,2,124,1739939397,checkpoint_000002,True,False,0951e564,2025-02-19_05-29-58,1329.0884127616882,3993.493432044983,70817,jan-desktop,10.7.0.4,3993.493432044983,3
0.7818482380029228,0.7138173438525862,79.93909103283202,81.1500496178501,3,124,1739940733,checkpoint_000003,True,False,0951e564,2025-02-19_05-52-14,1336.65660405159,5330.150036096573,70817,jan-desktop,10.7.0.4,5330.150036096573,4
0.7440966089049147,0.7210000976506207,80.69617965668147,81.17160811143984,4,124,1739942056,checkpoint_000004,True,False,0951e564,2025-02-19_06-14-17,1322.9784655570984,6653.128501653671,70817,jan-desktop,10.7.0.4,6653.128501653671,5
0.7123193766632013,0.6408948041001956,81.32362130691158,82.65181469838922,5,124,1739943362,checkpoint_000005,True,False,0951e564,2025-02-19_06-36-03,1305.5498490333557,7958.678350687027,70817,jan-desktop,10.7.0.4,7958.678350687027,6
0.6994733575483163,0.6322853768120209,81.59547637758875,83.1050380095332,6,124,1739944669,checkpoint_000006,True,False,0951e564,2025-02-19_06-57-49,1306.1434786319733,9264.821829319,70817,jan-desktop,10.7.0.4,9264.821829319,7
0.6847557795627249,0.6351028062123806,81.88357361522024,82.73693016518737,7,124,1739945972,checkpoint_000007,True,False,0951e564,2025-02-19_07-19-33,1303.0032722949982,10567.825101613998,70817,jan-desktop,10.7.0.4,10567.825101613998,8
0.6529691047821607,0.615252976036734,82.545558945595,83.21910883053911,8,124,1739947304,checkpoint_000008,True,False,0951e564,2025-02-19_07-41-44,1330.357986688614,11898.183088302612,70817,jan-desktop,10.7.0.4,11898.183088302612,9
0.6379195149087658,0.6214519242528412,82.8701256369165,83.2013447156476,9,124,1739948631,checkpoint_000009,True,False,0951e564,2025-02-19_08-03-52,1326.9655134677887,13225.148601770401,70817,jan-desktop,10.7.0.4,13225.148601770401,10
0.6262787890661922,0.6332710788523157,83.18140838161571,83.04279719345826,10,124,1739949935,checkpoint_000010,True,False,0951e564,2025-02-19_08-25-36,1304.238775253296,14529.387377023697,70817,jan-desktop,10.7.0.4,14529.387377023697,11
0.6185882473592129,0.5942665310949087,83.35959491596812,83.71825412968442,11,124,1739951238,checkpoint_000011,True,False,0951e564,2025-02-19_08-47-19,1302.153816461563,15831.54119348526,70817,jan-desktop,10.7.0.4,15831.54119348526,12
0.5950226967574822,0.5780023030212356,83.93133277346318,84.17471205210389,12,124,1739952543,checkpoint_000012,True,False,0951e564,2025-02-19_09-09-03,1304.230440378189,17135.77163386345,70817,jan-desktop,10.7.0.4,17135.77163386345,13
0.6032638406132659,0.5744957507774234,83.69463539098454,84.37031075361604,13,124,1739953883,checkpoint_000013,True,False,0951e564,2025-02-19_09-31-25,1340.9859564304352,18476.757590293884,70817,jan-desktop,10.7.0.4,18476.757590293884,14
0.5878330151157247,0.5682058796576328,84.00064017813116,84.37032585470085,14,124,1739955222,checkpoint_000014,True,False,0951e564,2025-02-19_09-53-43,1337.05202126503,19813.809611558914,70817,jan-desktop,10.7.0.4,19813.809611558914,15
0.58211016821675,0.5770559688409169,84.1025601732002,84.32220660749508,15,124,1739956559,checkpoint_000015,True,False,0951e564,2025-02-19_10-16-00,1336.8630139827728,21150.672625541687,70817,jan-desktop,10.7.0.4,21150.672625541687,16
0.5683493962014715,0.5780320248173343,84.54648501705293,84.08348578238001,16,124,1739957860,checkpoint_000016,True,False,0951e564,2025-02-19_10-37-41,1301.019360780716,22451.691986322403,70817,jan-desktop,10.7.0.4,22451.691986322403,17
0.5642138772830367,0.5639585617184639,84.54817418125411,84.55474328155819,17,124,1739959161,checkpoint_000017,True,False,0951e564,2025-02-19_10-59-22,1300.3459377288818,23752.037924051285,70817,jan-desktop,10.7.0.4,23752.037924051285,18
0.5495160266581095,0.5730813403262033,84.72170996671598,84.79324847961867,18,124,1739960464,checkpoint_000018,True,False,0951e564,2025-02-19_11-21-05,1302.991990327835,25055.02991437912,70817,jan-desktop,10.7.0.4,25055.02991437912,19
0.5530843123897082,0.5434289541509416,84.82678709011341,84.98607875164366,19,124,1739961786,checkpoint_000019,True,False,0951e564,2025-02-19_11-43-07,1321.8109962940216,26376.84091067314,70817,jan-desktop,10.7.0.4,26376.84091067314,20
0.5329496146169388,0.5397490171839794,85.22875220866206,84.95166512573965,20,124,1739963117,checkpoint_000020,True,False,0951e564,2025-02-19_12-05-17,1328.3632717132568,27705.2041823864,70817,jan-desktop,10.7.0.4,27705.2041823864,21
0.5358949773862131,0.5184318945225742,85.17040218195267,85.60651062212361,21,124,1739964418,checkpoint_000021,True,False,0951e564,2025-02-19_12-26-58,1300.9219415187836,29006.126123905182,70817,jan-desktop,10.7.0.4,29006.126123905182,22
