loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9858477751342513,0.7591960958072117,71.99197365480397,77.68717075156442,1736888419,checkpoint_000000,True,False,1,f759723a,2025-01-14_22-00-20,175.45719695091248,175.45719695091248,35224,jan-desktop,10.7.0.4,175.45719695091248,1
0.7550003873787338,0.7607570673738208,77.57145805175386,77.21658095121536,1736888591,checkpoint_000001,True,False,2,f759723a,2025-01-14_22-03-12,172.25368356704712,347.7108805179596,35224,jan-desktop,10.7.0.4,347.7108805179596,2
0.6645831699422795,0.5780911239130156,80.12194647019071,82.7338934325912,1736888764,checkpoint_000002,True,False,3,f759723a,2025-01-14_22-06-04,172.44764852523804,520.1585290431976,35224,jan-desktop,10.7.0.4,520.1585290431976,3
0.597103265335234,0.5907976014273507,81.91137696351794,82.18553182601848,1736888936,checkpoint_000003,True,False,4,f759723a,2025-01-14_22-08-57,172.46239566802979,692.6209247112274,35224,jan-desktop,10.7.0.4,692.6209247112274,4
0.5732133690830615,0.532996592777116,82.51096247632071,83.81074334319527,1736889109,checkpoint_000004,True,False,5,f759723a,2025-01-14_22-11-50,172.6965479850769,865.3174726963043,35224,jan-desktop,10.7.0.4,865.3174726963043,5
0.5359561830330238,0.5083169839211873,83.75861500148993,84.22742286939679,1736889281,checkpoint_000005,True,False,6,f759723a,2025-01-14_22-14-42,172.2938985824585,1037.6113712787628,35224,jan-desktop,10.7.0.4,1037.6113712787628,6
0.5226433884968861,0.5068117154496057,84.02395448655868,84.37688103954706,1736889454,checkpoint_000006,True,False,7,f759723a,2025-01-14_22-17-35,172.74083733558655,1210.3522086143494,35224,jan-desktop,10.7.0.4,1210.3522086143494,7
0.4972884553156311,0.44733015916177205,84.68931385956324,86.10892935060235,1736889627,checkpoint_000007,True,False,8,f759723a,2025-01-14_22-20-28,172.97559189796448,1383.3278005123138,35224,jan-desktop,10.7.0.4,1383.3278005123138,8
0.4874306901110162,0.43880504625184197,84.83914135333745,85.96223287642076,1736889800,checkpoint_000008,True,False,9,f759723a,2025-01-14_22-23-20,172.30178666114807,1555.629587173462,35224,jan-desktop,10.7.0.4,1555.629587173462,9
0.4689517741580661,0.4196337393351964,85.47960372456473,86.75830171661488,1736889973,checkpoint_000009,True,False,10,f759723a,2025-01-14_22-26-13,172.83045768737793,1728.4600448608398,35224,jan-desktop,10.7.0.4,1728.4600448608398,10
0.4707506806087151,0.4520861476659775,85.26775014899323,85.9777161998212,1736890145,checkpoint_000010,True,False,11,f759723a,2025-01-14_22-29-06,172.65643787384033,1901.1164827346802,35224,jan-desktop,10.7.0.4,1901.1164827346802,11
0.4456400773722491,0.46367441841534207,86.03580543479417,85.40988503575838,1736890318,checkpoint_000011,True,False,12,f759723a,2025-01-14_22-31-58,172.42099690437317,2073.5374796390533,35224,jan-desktop,10.7.0.4,2073.5374796390533,12
0.4435716901751731,0.4104041467819895,86.02976023397258,87.01321250691754,1736890490,checkpoint_000012,True,False,13,f759723a,2025-01-14_22-34-51,172.32628345489502,2245.8637630939484,35224,jan-desktop,10.7.0.4,2245.8637630939484,13
0.40760629865334186,0.3890608248966081,87.07765673555829,87.36704748627133,1736890662,checkpoint_000013,True,False,14,f759723a,2025-01-14_22-37-43,171.92095971107483,2417.784722805023,35224,jan-desktop,10.7.0.4,2417.784722805023,14
0.4047789584389693,0.3841651922890118,87.15985177834064,87.39509413179516,1736890835,checkpoint_000014,True,True,15,f759723a,2025-01-14_22-40-35,172.0524342060089,2589.837157011032,35224,jan-desktop,10.7.0.4,2589.837157011032,15
