loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8022607103954974,0.5528845101594925,77.81646278761015,83.38434533438338,1737416672,checkpoint_000000,True,False,1,423ffc90,2025-01-21_00-44-32,90.613046169281,90.613046169281,720190,jan-desktop,10.7.0.4,90.613046169281,1
0.5659747639362761,0.4712533916745867,82.83030369343578,85.57415739006429,1737416761,checkpoint_000001,True,False,2,423ffc90,2025-01-21_00-46-01,88.92018938064575,179.53323554992676,720190,jan-desktop,10.7.0.4,179.53323554992676,2
0.5051420402827023,0.4565002305167062,84.47516119870376,85.43235906836661,1737416849,checkpoint_000002,True,False,3,423ffc90,2025-01-21_00-47-30,88.3024172782898,267.83565282821655,720190,jan-desktop,10.7.0.4,267.83565282821655,3
0.4788309986428391,0.4368827338729586,85.12266266868163,86.06772341002937,1737416936,checkpoint_000003,True,False,4,423ffc90,2025-01-21_00-48-57,87.35344886779785,355.1891016960144,720190,jan-desktop,10.7.0.4,355.1891016960144,4
0.4455146176351918,0.4249478382723672,85.98204232472011,86.4953685720063,1737417025,checkpoint_000004,True,False,5,423ffc90,2025-01-21_00-50-25,87.93069171905518,443.1197934150696,720190,jan-desktop,10.7.0.4,443.1197934150696,5
0.42475654259860085,0.3974145897797176,86.54827779788003,87.38915236154271,1737417112,checkpoint_000005,True,False,6,423ffc90,2025-01-21_00-51-52,87.28868532180786,530.4084787368774,720190,jan-desktop,10.7.0.4,530.4084787368774,6
0.42224276108707454,0.39425386786460875,86.56988181644034,87.3041650259674,1737417200,checkpoint_000006,True,False,7,423ffc90,2025-01-21_00-53-20,87.72794079780579,618.1364195346832,720190,jan-desktop,10.7.0.4,618.1364195346832,7
0.400058768796835,0.3936613353235381,87.24373762824061,87.44122616108297,1737417287,checkpoint_000007,True,False,8,423ffc90,2025-01-21_00-54-48,87.53111529350281,705.667534828186,720190,jan-desktop,10.7.0.4,705.667534828186,8
0.39186115450353076,0.3658319562673569,87.4373120955898,88.13151778872759,1737417375,checkpoint_000008,True,False,9,423ffc90,2025-01-21_00-56-15,87.4114465713501,793.0789813995361,720190,jan-desktop,10.7.0.4,793.0789813995361,9
0.3846507533955917,0.3638581331287112,87.69091237734665,88.09211972138266,1737417463,checkpoint_000009,True,False,10,423ffc90,2025-01-21_00-57-43,87.73955345153809,880.8185348510742,720190,jan-desktop,10.7.0.4,880.8185348510742,10
0.3892088814390649,0.3723063334822655,87.4605630214763,87.93226129155848,1737417550,checkpoint_000010,True,False,11,423ffc90,2025-01-21_00-59-11,87.69009232521057,968.5086271762848,720190,jan-desktop,10.7.0.4,968.5086271762848,11
0.37654703233739456,0.36200203469821385,87.89188645385467,88.30124169894853,1737417640,checkpoint_000011,True,False,12,423ffc90,2025-01-21_01-00-41,89.5597231388092,1058.068350315094,720190,jan-desktop,10.7.0.4,1058.068350315094,12
0.365145026619057,0.3614646683846201,88.18123280591503,88.21588653633306,1737417728,checkpoint_000012,True,False,13,423ffc90,2025-01-21_01-02-08,87.45992350578308,1145.528273820877,720190,jan-desktop,10.7.0.4,1145.528273820877,13
0.36123924155672676,0.3556530909878867,88.3219081909029,88.39240360670044,1737417815,checkpoint_000013,True,False,14,423ffc90,2025-01-21_01-03-36,87.3709442615509,1232.899218082428,720190,jan-desktop,10.7.0.4,1232.899218082428,14
0.35541435942161,0.3410341239401272,88.50052230774551,88.7486391064663,1737417903,checkpoint_000014,True,False,15,423ffc90,2025-01-21_01-05-03,87.54203367233276,1320.4412517547607,720190,jan-desktop,10.7.0.4,1320.4412517547607,15
0.3543597952389031,0.3502100857240813,88.53971833627773,88.51279878464092,1737417990,checkpoint_000015,True,False,16,423ffc90,2025-01-21_01-06-31,87.33415055274963,1407.7754023075104,720190,jan-desktop,10.7.0.4,1407.7754023075104,16
0.34277596206759375,0.3553412403379168,88.81488888031586,88.43239831211953,1737418078,checkpoint_000016,True,False,17,423ffc90,2025-01-21_01-07-58,87.41945767402649,1495.1948599815369,720190,jan-desktop,10.7.0.4,1495.1948599815369,17
0.33995708480155723,0.35645923103605,88.90431574858457,88.7231346579541,1737418166,checkpoint_000017,True,False,18,423ffc90,2025-01-21_01-09-26,88.21187806129456,1583.4067380428314,720190,jan-desktop,10.7.0.4,1583.4067380428314,18
0.34030547888158896,0.35380314247948785,88.90684397748073,88.44801932122941,1737418254,checkpoint_000018,True,False,19,423ffc90,2025-01-21_01-10-54,87.65241980552673,1671.0591578483582,720190,jan-desktop,10.7.0.4,1671.0591578483582,19
0.33085761310385287,0.34076910763978957,89.19207405894811,88.9714172449023,1737418341,checkpoint_000019,True,False,20,423ffc90,2025-01-21_01-12-22,87.33922243118286,1758.398380279541,720190,jan-desktop,10.7.0.4,1758.398380279541,20
0.329304975517791,0.34123414286545345,89.23074412141884,88.76171725341621,1737418429,checkpoint_000020,True,False,21,423ffc90,2025-01-21_01-13-49,87.32326483726501,1845.721645116806,720190,jan-desktop,10.7.0.4,1845.721645116806,21
0.33141905417759643,0.3459483842764582,89.15319613761653,88.61053967476906,1737418516,checkpoint_000021,True,False,22,423ffc90,2025-01-21_01-15-17,87.64364099502563,1933.3652861118317,720190,jan-desktop,10.7.0.4,1933.3652861118317,22
0.3206743809709446,0.34285352464233126,89.48773848894257,89.02350035651952,1737418604,checkpoint_000022,True,False,23,423ffc90,2025-01-21_01-16-44,87.65447545051575,2021.0197615623474,720190,jan-desktop,10.7.0.4,2021.0197615623474,23
