loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.576169972797092,1.4874226678189615,50.70738294719254,55.29541366906475,1737078938,checkpoint_000000,True,False,1,67bad858,2025-01-17_02-55-38,158.19757318496704,158.19757318496704,225577,jan-desktop,10.7.0.4,158.19757318496704,1
1.4196023683753802,1.4530530293210804,55.82583289876974,52.89240360670044,1737079093,checkpoint_000001,True,False,2,67bad858,2025-01-17_02-58-14,155.8582887649536,314.05586194992065,225577,jan-desktop,10.7.0.4,314.05586194992065,2
1.3550388424945392,1.377128644812879,58.04988296714699,60.30778742390703,1737079251,checkpoint_000002,True,False,3,67bad858,2025-01-17_03-00-52,157.3388454914093,471.39470744132996,225577,jan-desktop,10.7.0.4,471.39470744132996,3
1.2733716711723546,1.3249404709116162,60.79754746498659,58.016602102933035,1737079407,checkpoint_000003,True,False,4,67bad858,2025-01-17_03-03-28,156.1160032749176,627.5107107162476,225577,jan-desktop,10.7.0.4,627.5107107162476,4
1.1787580585093806,1.2087220571023956,64.10086891655315,64.07220052360478,1737079563,checkpoint_000004,True,True,5,67bad858,2025-01-17_03-06-03,155.39353370666504,782.9042444229126,225577,jan-desktop,10.7.0.4,782.9042444229126,5
