loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8774963431864333,0.679741701057979,75.07658701071686,79.86973468562428,1737248254,checkpoint_000000,True,False,1,ed8c30aa,2025-01-19_01-57-34,68.67015886306763,68.67015886306763,428230,jan-desktop,10.7.0.4,68.67015886306763,1
0.6482958671429174,0.5585159348590033,80.49956482668894,82.79517488080542,1737248320,checkpoint_000001,True,False,2,ed8c30aa,2025-01-19_01-58-40,65.16232872009277,133.8324875831604,428230,jan-desktop,10.7.0.4,133.8324875831604,2
0.5729954530009262,0.5099301542554583,82.38035760370992,84.19554829509174,1737248387,checkpoint_000002,True,False,3,ed8c30aa,2025-01-19_01-59-47,66.99679780006409,200.8292853832245,428230,jan-desktop,10.7.0.4,200.8292853832245,3
0.5354216502939196,0.5437084117106029,83.35526421688094,83.53964284193947,1737248453,checkpoint_000003,True,False,4,ed8c30aa,2025-01-19_02-00-53,66.05639672279358,266.88568210601807,428230,jan-desktop,10.7.0.4,266.88568210601807,4
0.5233245296872777,0.45989459135702676,83.68552284651568,85.25511898173768,1737248517,checkpoint_000004,True,False,5,ed8c30aa,2025-01-19_02-01-57,64.13072347640991,331.016405582428,428230,jan-desktop,10.7.0.4,331.016405582428,5
0.48230379165934145,0.48165926039218904,84.77908460953131,84.2525528393853,1737248583,checkpoint_000005,True,False,6,ed8c30aa,2025-01-19_02-03-03,65.94158554077148,396.95799112319946,428230,jan-desktop,10.7.0.4,396.95799112319946,6
0.4818083231183265,0.46898316804851803,84.69768591561662,85.39342527457325,1737248648,checkpoint_000006,True,False,7,ed8c30aa,2025-01-19_02-04-08,65.20164084434509,462.15963196754456,428230,jan-desktop,10.7.0.4,462.15963196754456,7
0.47128993733752544,0.425159307888576,85.08397581121493,86.27238224213528,1737248715,checkpoint_000007,True,False,8,ed8c30aa,2025-01-19_02-05-15,66.77841782569885,528.9380497932434,428230,jan-desktop,10.7.0.4,528.9380497932434,8
0.450764969956103,0.41407414717333657,85.57595329062194,86.81623081712145,1737248779,checkpoint_000008,True,False,9,ed8c30aa,2025-01-19_02-06-19,64.4520571231842,593.3901069164276,428230,jan-desktop,10.7.0.4,593.3901069164276,9
0.4480568719960803,0.44411780067852563,85.61313857567792,85.73278995147078,1737248846,checkpoint_000009,True,False,10,ed8c30aa,2025-01-19_02-07-26,66.2997772693634,659.689884185791,428230,jan-desktop,10.7.0.4,659.689884185791,10
0.42836522252010784,0.40465597340038845,86.257218023658,86.86489972223404,1737248911,checkpoint_000010,True,False,11,ed8c30aa,2025-01-19_02-08-31,65.20429849624634,724.8941826820374,428230,jan-desktop,10.7.0.4,724.8941826820374,11
0.42444135511307407,0.4422478062765939,86.32087288748883,85.4367410657273,1737248975,checkpoint_000011,True,False,12,ed8c30aa,2025-01-19_02-09-35,64.31820774078369,789.212390422821,428230,jan-desktop,10.7.0.4,789.212390422821,12
0.4223279213305,0.4070095292159489,86.35166443398536,86.9784957536929,1737249041,checkpoint_000012,True,False,13,ed8c30aa,2025-01-19_02-10-41,65.87937664985657,855.0917670726776,428230,jan-desktop,10.7.0.4,855.0917670726776,13
0.41558359263183403,0.39584380345685144,86.49477758769316,87.05404263867013,1737249106,checkpoint_000013,True,False,14,ed8c30aa,2025-01-19_02-11-46,64.92212581634521,920.0138928890228,428230,jan-desktop,10.7.0.4,920.0138928890228,14
0.40340993923249,0.40585784720523016,86.92242707313439,86.63389835468902,1737249170,checkpoint_000014,True,True,15,ed8c30aa,2025-01-19_02-12-51,64.3298761844635,984.3437690734863,428230,jan-desktop,10.7.0.4,984.3437690734863,15
