loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737377322,,False,1,035e3ea4,2025-01-20_13-48-42,4.211359262466431,4.211359262466431,660603,jan-desktop,10.7.0.4,4.211359262466431,1
