loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737488252,,False,1,c1cac2a1,2025-01-21_20-37-32,4.49859619140625,4.49859619140625,794325,jan-desktop,10.7.0.4,4.49859619140625,1
