loss,val_loss,train_acc,val_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
inf,inf,0.0,0.0,1737439497,,False,1,2bc71ebb,2025-01-21_07-04-57,4.84972620010376,4.84972620010376,755118,jan-desktop,10.7.0.4,4.84972620010376,1
