loss,val_loss,train_acc,val_acc,training_iteration,num_classes,timestamp,checkpoint_dir_name,should_checkpoint,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.943953201721112,0.7706485439009136,76.57360458785338,79.4856349646614,0,124,1741446394,checkpoint_000000,True,False,04751ba3,2025-03-08_16-06-34,832.9454116821289,832.9454116821289,111668,iff-ros-station-1,134.169.206.100,832.9454116821289,1
0.7586045909093486,0.6993786544932259,79.99781835552268,81.22584360618015,1,124,1741447214,checkpoint_000001,True,False,04751ba3,2025-03-08_16-20-14,819.8727943897247,1652.8182060718536,111668,iff-ros-station-1,134.169.206.100,1652.8182060718536,2
0.7049501800288757,0.6547725742061933,81.1408547008547,81.87686113165681,2,124,1741448063,checkpoint_000002,True,False,04751ba3,2025-03-08_16-34-23,849.7573957443237,2502.5756018161774,111668,iff-ros-station-1,134.169.206.100,2502.5756018161774,3
0.670304485725032,0.6521325673328505,81.8957227204553,82.2257883382643,3,124,1741448909,checkpoint_000003,True,False,04751ba3,2025-03-08_16-48-29,845.2266435623169,3347.8022453784943,111668,iff-ros-station-1,134.169.206.100,3347.8022453784943,4
0.6396629197233253,0.6187979339559873,82.54624779133793,83.10247924884943,4,124,1741449747,checkpoint_000004,True,False,04751ba3,2025-03-08_17-02-27,838.7176735401154,4186.51991891861,111668,iff-ros-station-1,134.169.206.100,4186.51991891861,5
0.6197798390107022,0.5629571949442228,83.02986226680638,84.16646531886917,5,124,1741450606,checkpoint_000005,True,False,04751ba3,2025-03-08_17-16-47,859.2400999069214,5045.760018825531,111668,iff-ros-station-1,134.169.206.100,5045.760018825531,6
0.5994655749243166,0.5680979434318013,83.51837735248192,83.94758300460224,6,124,1741451447,checkpoint_000006,True,False,04751ba3,2025-03-08_17-30-48,840.9536108970642,5886.713629722595,111668,iff-ros-station-1,134.169.206.100,5886.713629722595,7
0.5857271610779895,0.5662295202414195,83.73194963223209,83.99095013560158,7,124,1741452245,checkpoint_000007,True,False,04751ba3,2025-03-08_17-44-05,797.5308408737183,6684.2444705963135,111668,iff-ros-station-1,134.169.206.100,6684.2444705963135,8
0.5753556744174825,0.5524902297390832,83.94528396716798,84.38632529996713,8,124,1741453102,checkpoint_000008,True,False,04751ba3,2025-03-08_17-58-22,857.0653908252716,7541.309861421585,111668,iff-ros-station-1,134.169.206.100,7541.309861421585,9
0.556781858826677,0.540818472703298,84.35815060507068,84.68562284270217,9,124,1741453971,checkpoint_000009,True,False,04751ba3,2025-03-08_18-12-51,868.5607504844666,8409.870611906052,111668,iff-ros-station-1,134.169.206.100,8409.870611906052,10
0.5504555104341772,0.5461973684363896,84.57989272579718,84.53573666584484,10,124,1741454814,checkpoint_000010,True,False,04751ba3,2025-03-08_18-26-54,843.4973647594452,9253.367976665497,111668,iff-ros-station-1,134.169.206.100,9253.367976665497,11
0.5361029256797499,0.5250466677215364,84.94084288708086,84.86003934500329,11,124,1741455605,checkpoint_000011,True,False,04751ba3,2025-03-08_18-40-05,790.3277354240417,10043.695712089539,111668,iff-ros-station-1,134.169.206.100,10043.695712089539,12
0.5363171900229322,0.5227372676796384,84.91454958703156,85.05189266929652,12,124,1741456402,checkpoint_000012,True,False,04751ba3,2025-03-08_18-53-22,796.9552619457245,10840.650974035263,111668,iff-ros-station-1,134.169.206.100,10840.650974035263,13
0.5244073048730691,0.5186025315192011,85.11043325731427,85.04016683103221,13,124,1741457202,checkpoint_000013,True,False,04751ba3,2025-03-08_19-06-42,800.1081659793854,11640.759140014648,111668,iff-ros-station-1,134.169.206.100,11640.759140014648,14
0.5176996922410196,0.5173397230936422,85.42565301918968,84.9829381369165,14,124,1741457981,checkpoint_000014,True,False,04751ba3,2025-03-08_19-19-41,779.3588819503784,12420.118021965027,111668,iff-ros-station-1,134.169.206.100,12420.118021965027,15
0.5165650717086262,0.5069696945945422,85.32838539098455,85.24514053254438,15,124,1741458847,checkpoint_000015,True,False,04751ba3,2025-03-08_19-34-07,866.1090195178986,13286.227041482925,111668,iff-ros-station-1,134.169.206.100,13286.227041482925,16
0.5121059097597996,0.5059399326642354,85.44908304569363,85.31907195101907,16,124,1741459635,checkpoint_000016,True,False,04751ba3,2025-03-08_19-47-15,787.604202747345,14073.83124423027,111668,iff-ros-station-1,134.169.206.100,14073.83124423027,17
0.496941579580307,0.5065740102198388,85.80751178809172,85.36524110371467,17,124,1741460476,checkpoint_000017,True,False,04751ba3,2025-03-08_20-01-16,841.1173715591431,14914.948615789413,111668,iff-ros-station-1,134.169.206.100,14914.948615789413,18
0.496193873418702,0.501862280567487,85.80779457388232,85.45093832182775,18,124,1741461330,checkpoint_000018,True,False,04751ba3,2025-03-08_20-15-30,853.8857629299164,15768.83437871933,111668,iff-ros-station-1,134.169.206.100,15768.83437871933,19
0.4901363395568397,0.4890164393186569,85.96965919830704,85.75822248931624,19,124,1741462147,checkpoint_000019,True,False,04751ba3,2025-03-08_20-29-07,816.8304076194763,16585.664786338806,111668,iff-ros-station-1,134.169.206.100,16585.664786338806,20
0.48956727682716317,0.49850621591011685,85.95191473023505,85.43510077662722,20,124,1741462980,checkpoint_000020,True,False,04751ba3,2025-03-08_20-43-00,833.166588306427,17418.831374645233,111668,iff-ros-station-1,134.169.206.100,17418.831374645233,21
0.48116360925551915,0.49410503566265107,86.15468000082183,85.71635827580539,21,124,1741463814,checkpoint_000021,True,False,04751ba3,2025-03-08_20-56-54,833.6753726005554,18252.50674724579,111668,iff-ros-station-1,134.169.206.100,18252.50674724579,22
